Scan Time,Count,Barcode
2023-09-21 10:33:20,1;www.oursteam.com.tw
2023-09-21 10:33:20,2;4710609620030
2023-09-21 10:33:20,3;4022679134738
2023-09-21 10:33:20,4;https://www.osen.com.tw/products/heilusan-atoz-adult-et
2023-09-21 10:33:20,5;021200728136
